# Program:featureCounts v2.0.6; Command:"featureCounts" "-T" "4" "-p" "-t" "exon" "-g" "gene_id" "-a" "/home/shali/compbio/ensemble_gene_annotation/Homo_sapiens.GRCh38.113.gtf" "-o" "/home/shali/compbio/GSE46056_RNAseq/gene_counts/gene_counts.txt" "/home/shali/compbio/GSE46056_RNAseq/bam_files/SRR827457.bam" "/home/shali/compbio/GSE46056_RNAseq/bam_files/SRR827462.bam" "/home/shali/compbio/GSE46056_RNAseq/bam_files/SRR827467.bam" "/home/shali/compbio/GSE46056_RNAseq/bam_files/SRR827472.bam" "/home/shali/compbio/GSE46056_RNAseq/bam_files/SRR827477.bam" "/home/shali/compbio/GSE46056_RNAseq/bam_files/SRR827482.bam" 
Geneid	/home/shali/compbio/GSE46056_RNAseq/bam_files/SRR827457.bam	/home/shali/compbio/GSE46056_RNAseq/bam_files/SRR827462.bam	/home/shali/compbio/GSE46056_RNAseq/bam_files/SRR827467.bam	/home/shali/compbio/GSE46056_RNAseq/bam_files/SRR827472.bam	/home/shali/compbio/GSE46056_RNAseq/bam_files/SRR827477.bam	/home/shali/compbio/GSE46056_RNAseq/bam_files/SRR827482.bam
ENSG00000233387	0	0	0	0	0	0
ENSG00000287358	0	0	0	0	0	0
ENSG00000306876	4	6	0	0	0	0
ENSG00000306881	0	0	0	0	0	0
ENSG00000306888	0	0	0	0	0	0
ENSG00000306889	0	0	0	0	0	0
ENSG00000306900	0	0	0	0	0	0
ENSG00000306903	0	0	0	0	0	0
ENSG00000203565	0	0	0	1	0	0
ENSG00000306920	0	0	0	0	0	0
ENSG00000306958	0	0	0	0	0	0
ENSG00000306988	0	0	0	0	0	0
ENSG00000306996	0	0	0	0	0	0
ENSG00000290921	33	28	24	32	16	36
ENSG00000278518	9	3	4	12	10	2
ENSG00000307027	0	0	0	0	0	0
ENSG00000307033	13	5	4	7	7	4
ENSG00000307047	25	5	6	22	29	17
ENSG00000307050	0	0	0	0	0	0
ENSG00000227128	4	4	2	11	2	6
ENSG00000228566	0	0	0	2	2	2
ENSG00000307127	0	0	0	0	0	0
ENSG00000293336	1	2	0	1	3	2
ENSG00000307213	0	0	0	0	0	0
ENSG00000307215	1	0	2	0	0	0
ENSG00000307239	0	0	0	0	0	0
ENSG00000307244	2	0	0	0	0	0
ENSG00000307246	0	0	0	0	0	0
ENSG00000307261	0	0	0	0	0	0
ENSG00000285972	0	0	0	0	0	0
ENSG00000307266	0	0	1	0	0	0
ENSG00000285852	27	35	14	32	39	43
ENSG00000307302	0	0	0	0	0	0
ENSG00000307334	2	3	0	1	0	1
ENSG00000307416	0	0	0	0	0	0
ENSG00000307435	0	0	0	0	0	0
ENSG00000180525	0	0	0	0	0	0
ENSG00000233395	4	4	3	0	2	6
ENSG00000226808	0	0	0	0	2	0
ENSG00000307488	0	0	0	0	0	0
ENSG00000236769	0	0	0	0	0	0
ENSG00000307519	0	0	0	0	0	0
ENSG00000307521	0	0	2	0	2	0
ENSG00000307522	0	0	0	0	0	0
ENSG00000307524	0	0	0	0	0	0
ENSG00000307533	4	4	2	2	2	4
ENSG00000307537	0	0	0	0	0	0
ENSG00000307546	0	0	0	1	0	1
ENSG00000307553	0	0	0	0	0	0
ENSG00000307565	7	4	2	9	19	17
ENSG00000307571	0	0	0	0	0	0
ENSG00000307584	4	0	4	1	7	1
ENSG00000307586	0	0	0	0	0	0
ENSG00000225424	0	0	0	0	0	0
ENSG00000307606	0	0	0	0	0	0
ENSG00000307702	7	7	2	10	12	12
ENSG00000307705	2	0	0	0	2	0
ENSG00000289087	0	0	0	0	0	0
ENSG00000307724	0	0	0	2	0	0
ENSG00000307725	0	0	0	0	0	0
ENSG00000307727	5	0	2	1	0	0
ENSG00000307783	0	0	0	0	0	0
ENSG00000307832	0	0	0	0	0	0
ENSG00000307856	0	0	0	0	0	0
ENSG00000307876	0	0	0	0	0	0
ENSG00000287277	8	0	2	0	0	2
ENSG00000227175	0	0	0	0	0	0
ENSG00000307911	0	0	0	0	0	0
ENSG00000223784	0	1	0	0	0	0
ENSG00000307931	0	0	0	0	0	0
ENSG00000307933	0	0	0	0	0	0
ENSG00000307943	0	0	0	0	0	0
ENSG00000223834	2	0	0	4	6	0
ENSG00000307961	0	0	0	0	0	0
ENSG00000235410	0	0	0	0	0	0
ENSG00000307964	0	0	0	0	0	2
ENSG00000307972	0	0	0	0	1	0
ENSG00000307973	0	0	0	0	0	0
ENSG00000307985	0	0	0	0	0	0
ENSG00000232682	0	0	0	0	0	0
ENSG00000308000	0	0	0	0	0	0
ENSG00000281186	0	0	0	0	0	0
ENSG00000242147	0	0	0	0	0	0
ENSG00000308014	0	0	0	0	0	0
ENSG00000308015	0	0	0	0	0	0
ENSG00000204682	6	10	9	6	10	6
ENSG00000233643	0	0	2	0	5	0
ENSG00000308030	0	0	0	0	0	0
ENSG00000308031	0	0	0	0	0	0
ENSG00000308039	0	0	0	0	0	0
ENSG00000308053	0	0	0	0	0	0
ENSG00000308054	0	0	0	0	0	0
ENSG00000223581	0	0	0	0	0	0
ENSG00000308071	0	0	0	0	0	0
ENSG00000308079	0	0	0	0	0	0
ENSG00000308089	3	0	1	0	0	0
ENSG00000308095	0	0	0	0	2	0
ENSG00000197308	10	4	4	10	6	6
ENSG00000286881	2	4	0	4	2	1
ENSG00000308111	9	2	2	2	8	2
ENSG00000308117	0	0	0	0	0	0
ENSG00000286373	0	0	2	3	8	1
ENSG00000308123	0	0	0	0	0	0
ENSG00000232638	0	0	0	0	0	0
ENSG00000308142	0	0	0	0	0	0
ENSG00000308150	0	0	0	0	0	0
ENSG00000293538	0	0	0	0	0	0
ENSG00000308194	0	0	0	0	0	0
ENSG00000308204	11	11	5	7	10	4
ENSG00000308218	8	6	10	16	12	8
ENSG00000308219	4	0	0	4	1	2
ENSG00000226009	6	2	6	6	0	6
ENSG00000226386	0	0	0	0	0	0
ENSG00000308311	0	0	0	0	0	2
ENSG00000308333	0	0	0	0	0	0
ENSG00000308334	0	0	0	0	0	0
ENSG00000308349	0	0	0	0	0	0
ENSG00000271046	0	0	1	0	0	3
ENSG00000289239	0	0	0	0	0	0
ENSG00000308387	1	0	0	0	0	0
ENSG00000308403	0	0	0	3	0	0
ENSG00000308443	0	0	0	0	0	0
ENSG00000308448	0	0	0	0	0	0
ENSG00000231104	3	2	5	7	4	0
ENSG00000308480	0	0	0	0	0	0
ENSG00000308499	1	0	0	2	0	0
ENSG00000308504	0	0	0	0	0	0
ENSG00000308509	0	0	0	0	0	0
ENSG00000287969	0	0	0	0	0	0
ENSG00000308534	0	0	0	0	0	0
ENSG00000308556	0	0	0	0	0	0
ENSG00000269256	0	0	0	0	0	0
ENSG00000308564	0	0	0	0	0	0
ENSG00000308565	1	7	4	1	2	0
ENSG00000308609	0	0	2	0	0	0
ENSG00000308613	0	0	0	0	0	0
ENSG00000308646	0	0	0	0	0	0
ENSG00000287901	0	0	0	0	0	0
ENSG00000308749	0	0	0	0	0	0
ENSG00000308811	0	0	0	0	0	0
ENSG00000308824	0	0	0	0	0	0
ENSG00000293529	0	0	0	0	0	0
ENSG00000229466	0	0	0	0	0	0
ENSG00000308875	1	0	0	3	0	0
ENSG00000308881	0	0	2	0	0	2
ENSG00000308896	0	0	0	0	0	0
ENSG00000236671	5	2	0	3	3	2
ENSG00000308905	0	0	0	0	0	2
ENSG00000226659	9	4	5	5	4	2
ENSG00000308923	0	0	0	0	0	0
ENSG00000308946	0	0	0	0	0	0
ENSG00000287560	0	0	0	0	0	0
ENSG00000308990	2	0	0	0	0	0
ENSG00000308995	0	0	0	0	0	0
ENSG00000308998	8	2	2	4	4	6
ENSG00000309009	0	0	0	0	0	0
ENSG00000309016	0	0	0	0	0	0
ENSG00000232985	0	0	0	0	0	0
ENSG00000309028	0	0	0	0	0	0
ENSG00000309035	0	0	0	0	0	0
ENSG00000309046	0	0	0	0	0	0
ENSG00000289228	0	0	0	0	0	0
ENSG00000224596	7	5	16	44	41	35
ENSG00000309067	0	0	0	0	0	0
ENSG00000309082	0	0	0	0	0	0
ENSG00000309090	0	0	0	0	0	2
ENSG00000309103	1	1	2	0	0	0
ENSG00000289039	0	0	0	0	0	3
ENSG00000289633	0	0	0	0	0	0
ENSG00000309194	0	0	0	0	0	0
ENSG00000289616	0	0	0	0	0	0
ENSG00000309221	0	0	0	0	0	0
ENSG00000236154	28	15	19	27	38	38
ENSG00000309235	0	0	0	0	0	0
ENSG00000280953	0	0	0	0	0	0
ENSG00000309257	0	0	0	0	0	0
ENSG00000309279	0	0	0	0	0	0
ENSG00000289412	0	0	0	0	0	0
ENSG00000309311	0	0	2	0	0	0
ENSG00000309380	0	0	0	0	0	0
ENSG00000228636	3	0	0	0	0	0
ENSG00000309420	0	0	0	0	0	0
ENSG00000309477	0	0	0	0	0	0
ENSG00000309490	0	0	0	0	1	0
ENSG00000231496	0	0	0	0	0	0
ENSG00000233117	0	0	0	0	0	0
ENSG00000309502	0	0	0	1	0	1
ENSG00000309505	0	0	0	0	0	0
ENSG00000309509	0	0	0	0	0	0
ENSG00000309510	0	0	0	0	0	0
ENSG00000309520	0	1	0	0	2	0
ENSG00000234942	0	0	0	0	0	0
ENSG00000309529	0	0	0	0	0	0
ENSG00000309541	0	0	0	0	1	0
ENSG00000309543	0	0	0	0	0	0
ENSG00000309556	0	2	0	2	0	0
ENSG00000309561	0	0	0	0	0	0
ENSG00000309572	0	0	0	0	0	0
ENSG00000309581	0	0	0	0	0	0
ENSG00000309582	0	0	0	0	0	1
ENSG00000233871	6	4	8	23	19	25
ENSG00000309665	0	0	0	0	0	0
ENSG00000309676	0	0	0	0	0	0
ENSG00000204049	0	0	0	0	0	1
ENSG00000278484	0	0	0	0	0	0
ENSG00000309766	0	0	0	0	0	0
ENSG00000287420	2	4	3	0	0	2
ENSG00000289898	1	0	0	0	0	1
ENSG00000309863	0	0	0	0	0	0
ENSG00000228800	0	0	0	0	0	0
ENSG00000227313	0	0	0	1	0	0
ENSG00000309880	0	0	0	0	0	0
ENSG00000309884	0	0	0	0	0	0
ENSG00000224934	58	52	36	72	31	9
ENSG00000232170	0	0	0	0	0	0
ENSG00000287235	0	0	0	2	0	0
ENSG00000226861	0	0	0	0	0	0
ENSG00000273124	0	0	0	0	0	0
ENSG00000181800	213	162	224	409	380	419
ENSG00000309976	15	7	4	4	12	9
ENSG00000280719	0	0	0	0	0	0
ENSG00000309990	0	0	0	0	0	0
ENSG00000224851	0	0	0	0	0	0
ENSG00000309992	0	0	0	0	0	0
ENSG00000234864	0	0	0	0	0	0
ENSG00000310009	40	56	94	146	149	272
ENSG00000310011	0	0	0	0	0	0
ENSG00000310012	0	0	0	0	0	0
ENSG00000310027	0	0	0	0	0	0
ENSG00000310030	0	0	0	0	0	0
ENSG00000310031	19	11	22	42	42	55
ENSG00000236990	0	0	0	0	0	0
ENSG00000289427	0	0	0	0	0	0
ENSG00000237512	2	8	6	4	4	4
ENSG00000227101	0	0	0	0	0	0
ENSG00000310086	0	0	0	0	0	0
ENSG00000310117	0	0	0	0	0	0
ENSG00000226425	0	1	0	0	0	0
ENSG00000221817	306	228	318	341	377	436
ENSG00000310148	0	0	0	0	0	0
ENSG00000310170	0	0	0	0	0	0
ENSG00000287124	0	0	1	0	0	4
ENSG00000310276	0	0	0	0	0	0
ENSG00000310301	0	0	0	0	0	0
ENSG00000310302	0	0	0	0	0	0
ENSG00000310303	0	0	0	0	0	0
ENSG00000310328	0	0	0	0	0	0
ENSG00000310346	0	0	0	0	0	0
ENSG00000310368	0	0	0	0	0	0
ENSG00000285737	0	4	0	2	6	2
ENSG00000310382	0	0	0	0	0	0
ENSG00000310404	0	0	0	0	0	0
ENSG00000310406	0	0	0	0	0	0
ENSG00000310418	3	1	2	1	1	1
ENSG00000233547	1	0	1	1	2	0
ENSG00000310443	0	0	0	0	0	0
ENSG00000310444	0	0	0	0	0	0
ENSG00000237128	0	0	0	1	0	0
ENSG00000298249	0	0	0	0	0	0
ENSG00000254635	1398	1038	1188	1678	1527	1891
ENSG00000288915	2	0	0	0	0	0
ENSG00000289892	0	0	0	0	0	0
ENSG00000237943	1832	1732	1717	924	683	956
ENSG00000225948	19	9	6	13	12	11
ENSG00000165879	697	595	696	761	885	714
ENSG00000181274	1126	1085	1128	1238	1469	1429
ENSG00000225850	22	19	20	36	48	64
ENSG00000052749	2607	2360	2040	1268	1124	1607
ENSG00000231508	1	1	0	0	0	0
ENSG00000231970	0	0	0	0	0	0
ENSG00000200737	0	0	0	1	0	0
ENSG00000171314	3864	3668	3118	4068	4645	4386
ENSG00000171311	1516	1249	1497	1421	1570	1812
ENSG00000171307	1605	1666	1462	1289	1547	1566
ENSG00000166917	2	0	2	0	0	0
ENSG00000298240	5	1	4	2	1	0
ENSG00000148803	656	576	613	452	448	582
ENSG00000274685	1	0	1	1	0	0
ENSG00000239148	0	0	0	0	0	0
ENSG00000196139	282	184	286	388	298	479
ENSG00000304878	0	0	0	0	0	0
ENSG00000304857	0	0	0	0	2	2
ENSG00000239142	0	0	0	0	0	0
ENSG00000225418	0	0	0	0	0	0
ENSG00000264006	0	0	1	0	0	4
ENSG00000198610	1	0	0	0	0	0
ENSG00000228291	0	0	0	0	0	0
ENSG00000287848	0	0	0	0	0	0
ENSG00000231039	0	0	2	3	2	0
ENSG00000224034	1	4	0	2	6	0
ENSG00000291045	6	0	2	5	6	4
ENSG00000215267	0	0	0	0	0	0
ENSG00000297069	0	0	0	0	0	0
ENSG00000298384	0	0	0	0	0	0
ENSG00000296083	0	0	0	0	0	0
ENSG00000280450	0	0	0	0	0	0
ENSG00000178473	0	0	0	0	0	0
ENSG00000178462	51	79	43	11	39	18
ENSG00000077420	1710	1390	1587	2898	3265	3853
ENSG00000290444	2	2	4	2	1	6
ENSG00000297927	0	0	0	0	0	0
ENSG00000298019	0	0	0	0	0	0
ENSG00000297992	0	0	1	0	0	0
ENSG00000297970	0	0	0	0	0	0
ENSG00000298039	0	0	0	0	0	0
ENSG00000299608	8	2	3	2	0	5
ENSG00000299622	0	0	0	0	0	0
ENSG00000301697	4	0	1	0	0	0
ENSG00000274209	0	0	0	0	0	4
ENSG00000297820	0	0	0	0	0	0
ENSG00000290780	0	0	0	0	0	0
ENSG00000301445	0	0	0	0	0	0
ENSG00000295215	0	0	0	0	0	0
ENSG00000275024	0	0	0	0	0	0
ENSG00000299554	0	0	0	0	0	0
ENSG00000309893	0	0	0	0	0	0
ENSG00000099204	3190	1863	3249	6494	6490	5843
ENSG00000305459	0	0	0	0	0	0
ENSG00000305445	1	0	0	1	0	0
ENSG00000228484	0	0	0	0	0	0
ENSG00000295359	0	1	5	6	2	10
ENSG00000309904	0	0	0	0	0	0
ENSG00000305184	0	0	0	0	0	0
ENSG00000305193	0	0	0	0	0	0
ENSG00000302747	0	0	0	0	0	0
ENSG00000289744	0	0	0	0	0	0
ENSG00000289745	12	18	6	7	7	16
ENSG00000226762	0	0	0	0	0	0
ENSG00000225112	2	0	0	0	0	1
ENSG00000234091	0	0	0	0	0	0
ENSG00000288823	56	49	63	65	65	74
ENSG00000279088	145	126	173	111	100	208
ENSG00000289444	11	2	4	6	0	5
ENSG00000289143	0	0	0	0	0	0
ENSG00000213771	0	0	0	0	0	0
ENSG00000304440	0	0	0	0	0	0
ENSG00000228755	0	0	0	0	0	0
ENSG00000291065	60	40	37	74	45	83
ENSG00000233867	0	0	0	0	0	0
ENSG00000296464	0	0	0	0	0	0
ENSG00000228702	0	0	0	0	0	0
ENSG00000290460	11	13	9	15	15	17
ENSG00000299705	1	0	0	0	0	0
ENSG00000235113	0	0	0	0	0	0
ENSG00000301470	0	0	0	0	0	0
ENSG00000230869	0	0	1	0	3	0
ENSG00000299671	0	1	0	3	0	2
ENSG00000265630	0	0	0	0	0	0
ENSG00000298889	4	1	2	2	0	1
ENSG00000285257	0	0	0	0	0	0
ENSG00000223482	3922	2467	3112	3841	3686	4199
ENSG00000236417	0	0	0	0	0	0
ENSG00000231569	0	0	0	0	0	0
ENSG00000228055	20	10	8	36	38	26
ENSG00000215065	0	0	0	0	0	1
ENSG00000285254	0	0	0	0	0	0
ENSG00000286810	0	0	2	3	6	2
ENSG00000303659	0	0	0	0	0	0
ENSG00000230018	0	0	0	0	0	0
ENSG00000303244	0	0	0	0	0	0
ENSG00000213147	0	0	0	0	0	0
ENSG00000308672	0	0	0	0	0	0
ENSG00000226557	0	0	0	0	0	0
ENSG00000294882	0	0	0	0	0	0
ENSG00000282875	0	0	0	0	0	0
ENSG00000308683	0	0	0	0	0	0
ENSG00000237417	11	7	9	13	7	15
ENSG00000296225	2	2	1	2	0	1
ENSG00000228219	0	0	1	0	0	1
ENSG00000296266	0	0	0	0	0	0
ENSG00000236552	1049	909	992	1008	1070	1361
ENSG00000297649	0	2	2	0	2	1
ENSG00000228685	0	0	0	0	0	0
ENSG00000232420	0	0	0	0	0	0
ENSG00000300366	0	0	0	0	0	0
ENSG00000189014	0	0	0	0	0	0
ENSG00000303991	20	27	18	28	14	34
ENSG00000226964	0	0	0	0	0	0
ENSG00000235316	82	31	64	85	67	55
ENSG00000291043	69	49	80	78	66	57
ENSG00000264204	0	0	1	2	0	0
ENSG00000299595	2	0	1	3	4	0
ENSG00000232709	0	0	0	0	0	0
ENSG00000301374	0	0	0	0	0	0
ENSG00000204437	0	0	0	0	0	0
ENSG00000303121	0	0	0	0	0	0
ENSG00000236217	0	0	0	0	0	0
ENSG00000304425	0	0	0	0	0	0
ENSG00000227515	0	0	0	0	0	0
ENSG00000230091	24	12	28	12	19	12
ENSG00000263482	0	0	0	0	0	0
ENSG00000299578	2	0	0	0	0	0
ENSG00000279058	5	4	1	1	6	3
ENSG00000302995	0	0	0	0	0	0
ENSG00000215097	3	0	2	2	0	0
ENSG00000290875	38	22	22	22	19	31
ENSG00000283930	1	0	0	0	0	0
ENSG00000225965	0	0	0	0	0	0
ENSG00000213247	0	0	0	0	0	0
ENSG00000306921	0	0	0	0	0	0
ENSG00000228997	0	0	0	0	0	0
ENSG00000296476	0	0	0	0	0	0
ENSG00000229927	0	0	0	0	0	0
ENSG00000290913	2	2	1	0	2	1
ENSG00000151631	3	3	0	0	0	0
ENSG00000304775	2	0	0	0	2	2
ENSG00000243289	1	0	0	2	0	1
ENSG00000305731	3	4	10	6	9	4
ENSG00000228547	0	0	0	0	0	0
ENSG00000237470	0	0	0	0	0	0
ENSG00000299781	0	0	2	3	2	0
ENSG00000213061	0	0	0	0	0	0
ENSG00000282772	27	35	37	19	36	48
ENSG00000228759	2	0	0	1	0	0
ENSG00000230011	0	0	0	0	0	0
ENSG00000306571	0	0	1	1	0	0
ENSG00000234382	0	0	0	0	0	0
ENSG00000302671	13	16	8	12	7	8
ENSG00000237523	0	0	0	0	1	0
ENSG00000235690	0	0	0	0	0	0
ENSG00000230501	0	0	0	0	0	0
ENSG00000243349	0	1	0	0	0	0
ENSG00000308526	1	0	4	3	4	3
ENSG00000237169	0	0	0	0	0	0
ENSG00000293782	0	0	0	0	0	0
ENSG00000223987	0	0	1	0	1	0
ENSG00000289350	0	0	0	0	3	0
ENSG00000284951	0	0	0	0	0	0
ENSG00000290423	1	0	3	0	0	2
ENSG00000232624	0	0	0	0	0	0
ENSG00000235100	153	157	152	127	126	199
ENSG00000286610	0	0	0	0	0	0
ENSG00000234026	3	4	0	11	5	12
ENSG00000262412	3	0	0	0	2	3
ENSG00000240291	36	13	28	31	30	25
ENSG00000229672	0	0	0	0	2	2
ENSG00000293221	0	0	0	0	0	0
ENSG00000230131	0	0	0	2	0	0
ENSG00000286344	0	0	0	0	2	0
ENSG00000225778	68	35	26	21	23	7
ENSG00000234752	0	0	0	1	0	0
ENSG00000287246	0	0	0	0	0	2
ENSG00000287768	0	0	0	0	0	0
ENSG00000290434	0	0	0	0	1	0
ENSG00000293509	0	0	0	0	0	0
ENSG00000272381	5	1	0	0	1	2
ENSG00000286514	0	0	0	0	0	0
ENSG00000305148	6	4	0	6	0	0
ENSG00000225519	0	0	0	0	0	0
ENSG00000308058	0	0	0	0	0	0
ENSG00000308038	0	0	0	0	0	0
ENSG00000226647	4	2	1	1	2	0
ENSG00000057608	19819	18414	15484	17923	21338	22314
ENSG00000232807	18	6	10	14	6	10
ENSG00000300557	1	0	0	1	0	1
ENSG00000229664	0	0	0	0	0	0
ENSG00000249054	0	0	1	0	0	0
ENSG00000255996	1	0	0	1	3	2
ENSG00000256263	3	0	0	0	0	0
ENSG00000047621	1504	1327	1223	1193	1317	1331
ENSG00000285142	0	0	0	0	0	0
ENSG00000283138	13	10	10	14	9	30
ENSG00000130037	6	8	8	5	4	0
ENSG00000284591	0	0	0	0	0	0
ENSG00000177586	0	0	0	0	0	0
ENSG00000255977	1	4	3	4	0	0
ENSG00000238152	0	0	0	0	0	0
ENSG00000256661	0	0	0	0	0	0
ENSG00000197614	0	0	0	1	0	0
ENSG00000166523	17	5	6	50	67	14
ENSG00000235868	0	0	1	0	0	0
ENSG00000166532	1293	880	1067	1434	1261	1292
ENSG00000139083	5075	4410	4169	4704	4261	5006
ENSG00000284522	0	0	0	0	0	0
ENSG00000150048	0	2	0	4	0	2
ENSG00000256904	0	0	0	0	0	0
ENSG00000197992	5	6	12	17	25	14
ENSG00000070018	1704	1223	1162	1489	1418	1501
ENSG00000284327	0	0	0	0	0	0
ENSG00000243830	3	4	4	3	5	12
ENSG00000184344	12	4	9	18	12	8
ENSG00000198134	78	55	60	38	38	45
ENSG00000255829	0	0	0	0	0	0
ENSG00000270863	4	1	0	0	2	2
ENSG00000214487	0	0	0	0	0	0
ENSG00000256238	222	162	195	145	84	181
ENSG00000173391	1	0	1	127	160	110
ENSG00000166527	12	8	3	22	29	12
ENSG00000242991	0	0	0	0	0	0
ENSG00000256211	70	57	51	31	71	66
ENSG00000151490	156	145	49	194	417	272
ENSG00000111701	0	0	0	0	1	0
ENSG00000172243	453	357	125	414	811	412
ENSG00000111261	921	752	641	716	809	731
ENSG00000255790	0	0	0	0	0	0
ENSG00000118976	17	16	21	7	13	15
ENSG00000255734	3	4	3	0	5	3
ENSG00000255973	0	0	0	0	0	0
ENSG00000274551	0	1	0	0	0	0
ENSG00000244131	0	0	0	0	0	0
ENSG00000256626	0	0	0	0	0	0
ENSG00000121335	0	0	0	1	0	0
ENSG00000166535	15	9	22	11	9	14
ENSG00000242405	1	2	4	2	3	1
ENSG00000256627	0	0	0	0	0	0
ENSG00000256450	1	0	0	0	0	0
ENSG00000060982	22615	14245	14971	11792	9706	10162
ENSG00000237303	0	0	0	0	0	0
ENSG00000211455	1703	1402	1398	1535	1925	2079
ENSG00000188991	0	0	0	0	0	0
ENSG00000256004	0	0	0	0	0	0
ENSG00000111713	0	0	0	0	0	0
ENSG00000165714	472	404	303	332	395	425
ENSG00000270857	4	2	2	0	0	5
ENSG00000008394	1471	1388	953	947	917	1027
ENSG00000256564	0	2	0	0	0	0
ENSG00000205846	33	8	2	8	23	6
ENSG00000285854	2	2	1	0	0	1
ENSG00000187569	0	0	0	0	0	0
ENSG00000213235	115	122	117	137	136	140
ENSG00000241828	1	0	0	0	0	0
ENSG00000246115	3	2	2	6	6	6
ENSG00000278654	1	0	0	0	1	1
ENSG00000243141	0	0	0	0	0	0
ENSG00000256756	0	0	0	0	2	0
ENSG00000257237	0	0	0	0	0	0
ENSG00000285724	0	0	0	0	0	0
ENSG00000110975	0	0	0	0	0	0
ENSG00000270807	0	0	0	0	0	0
ENSG00000151491	807	712	714	422	590	611
ENSG00000256896	1	1	1	1	1	1
ENSG00000255983	0	0	0	0	0	0
ENSG00000111224	1460	1094	1135	1434	1423	1569
ENSG00000275764	217	155	163	211	215	157
ENSG00000130038	1155	941	938	516	504	615
ENSG00000256482	2	0	5	2	5	3
ENSG00000277705	1	0	0	0	1	0
ENSG00000023697	1332	1361	1154	1349	1536	1439
ENSG00000121380	2	0	0	2	0	0
ENSG00000179715	45	68	8	78	136	42
ENSG00000139044	52	15	22	73	7	45
ENSG00000256134	0	0	2	2	0	0
ENSG00000271418	0	0	0	0	0	0
ENSG00000275286	0	0	0	0	0	0
ENSG00000270718	0	0	0	0	0	0
ENSG00000205857	0	0	0	0	0	0
ENSG00000023734	8192	7812	7021	5743	6775	7246
ENSG00000255991	1	0	0	1	0	1
ENSG00000255836	20	26	27	36	33	37
ENSG00000167778	1364	1375	984	537	655	475
ENSG00000257700	0	0	0	0	0	0
ENSG00000255871	0	1	0	0	0	0
ENSG00000257292	0	0	0	0	0	0
ENSG00000285732	0	0	0	0	0	0
ENSG00000286671	0	0	0	0	0	0
ENSG00000139173	325	275	276	250	335	291
ENSG00000257987	7	4	5	2	2	0
ENSG00000257616	16	8	9	8	11	10
ENSG00000151229	333	316	250	193	211	197
ENSG00000180116	0	0	0	0	0	0
ENSG00000111704	0	2	0	1	0	0
ENSG00000245482	0	0	0	0	0	0
ENSG00000175548	832	579	651	417	339	382
ENSG00000256986	0	0	0	0	0	0
ENSG00000284682	0	0	0	0	0	0
ENSG00000257173	2	1	3	3	3	2
ENSG00000273853	0	0	0	0	0	0
ENSG00000255628	0	0	0	0	0	0
ENSG00000258278	0	0	0	0	0	0
ENSG00000185652	4	0	0	0	0	0
ENSG00000278842	0	0	0	0	0	0
ENSG00000257927	0	0	0	0	0	0
ENSG00000257645	0	0	0	0	0	0
ENSG00000257228	0	0	0	0	0	0
ENSG00000257947	0	0	0	0	0	0
ENSG00000258794	3	2	3	7	0	0
ENSG00000182199	8008	7678	7115	5509	5953	7463
ENSG00000270273	0	0	0	0	0	0
ENSG00000250788	0	1	0	0	0	0
ENSG00000256625	5	4	6	3	4	9
ENSG00000257402	0	0	0	0	0	0
ENSG00000259937	0	0	0	0	0	0
ENSG00000185069	0	0	0	0	0	0
ENSG00000258239	0	0	0	0	0	0
ENSG00000258184	0	0	0	0	0	0
ENSG00000213363	138	132	162	121	210	209
ENSG00000257298	0	0	0	4	0	0
ENSG00000213352	5	5	3	8	8	8
ENSG00000258360	0	0	0	0	0	0
ENSG00000258331	0	0	0	0	0	0
ENSG00000257880	0	0	0	2	1	2
ENSG00000139117	688	612	500	1153	1368	1009
ENSG00000139610	4	2	0	14	6	14
ENSG00000257343	0	0	0	0	0	0
ENSG00000139239	2953	2688	2979	2835	3260	4028
ENSG00000286402	0	2	0	0	0	0
ENSG00000170545	278	279	349	294	499	486
ENSG00000258036	1	2	2	0	2	0
ENSG00000258316	4	0	0	4	2	0
ENSG00000258119	0	0	0	0	1	0
ENSG00000257675	30	30	11	6	14	20
ENSG00000257664	0	0	0	0	0	0
ENSG00000174718	4404	3316	2771	3669	4121	3654
ENSG00000274979	0	0	2	0	0	0
ENSG00000257864	0	0	0	0	0	0
ENSG00000257779	0	0	0	0	0	0
ENSG00000233560	6	7	5	8	0	4
ENSG00000165966	0	0	0	0	0	0
ENSG00000152944	1838	1339	1401	1853	1699	1830
ENSG00000257865	0	0	0	0	0	0
ENSG00000173451	148	113	127	151	140	122
ENSG00000118596	1196	1140	798	580	755	597
ENSG00000286563	2	2	0	4	0	0
ENSG00000257125	0	0	0	0	0	0
ENSG00000256075	10	4	2	2	8	2
ENSG00000234925	28	22	16	28	32	32
ENSG00000257531	0	0	0	0	0	0
ENSG00000256037	0	0	0	0	0	0
ENSG00000257808	0	0	0	0	0	0
ENSG00000058272	8292	6580	6727	6116	6247	6012
ENSG00000139626	533	586	418	265	455	330
ENSG00000139291	1155	1097	894	537	540	551
ENSG00000257858	0	0	0	0	0	0
ENSG00000256070	0	0	0	0	0	0
ENSG00000279444	0	0	0	0	0	0
ENSG00000111058	0	0	0	1	3	2
ENSG00000257475	2	0	0	0	0	1
ENSG00000257308	0	2	0	0	0	0
ENSG00000167779	10	18	11	6	10	8
ENSG00000172867	55	36	37	23	22	12
